userId,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism
174181,3.94,3.47,3.71,3.74,3.44
174184,3.47,2.98,3.23,3.27,2.98
174215,3.79,3.34,3.56,3.61,3.28
174269,2.86,2.37,2.64,2.65,2.4
174278,2.64,2.19,2.41,2.47,2.15
174298,3.48,3.0,3.24,3.26,3.01
174306,4.28,3.79,4.05,4.08,3.81
174317,2.65,2.18,2.38,2.46,2.11
174333,3.41,2.92,3.18,3.23,2.93
174359,4.32,3.85,4.08,4.14,3.81
174364,3.46,3.01,3.2,3.27,2.95
174383,3.6,3.18,3.38,3.44,3.07
174390,3.95,3.43,3.62,3.73,3.46
174415,3.75,3.26,3.57,3.57,3.28
174424,4.25,3.77,4.01,4.07,3.78
174429,4.42,3.94,4.21,4.23,3.93
174465,3.4,2.95,3.17,3.22,2.89
174468,4.39,3.89,4.18,4.19,3.95
174499,3.98,3.52,3.73,3.8,3.49
174515,2.76,2.28,2.5,2.55,2.28
174533,3.59,3.16,3.33,3.4,3.05
174610,2.35,1.86,2.15,2.17,1.88
174652,3.7,3.25,3.51,3.54,3.21
174655,3.91,3.46,3.65,3.73,3.37
174674,2.05,1.62,1.88,1.9,1.57
174747,3.03,2.58,2.84,2.88,2.53
174759,2.68,2.21,2.5,2.51,2.23
174765,3.96,3.48,3.75,3.77,3.48
174780,3.69,3.22,3.48,3.5,3.21
174789,4.28,3.81,4.15,4.13,3.82
174896,3.36,2.89,3.1,3.16,2.86
174898,3.84,3.34,3.59,3.65,3.37
174907,3.26,2.8,3.04,3.08,2.77
174920,3.43,2.94,3.2,3.23,2.96
174967,3.45,2.94,3.12,3.21,2.97
175011,3.69,3.19,3.46,3.49,3.21
175061,3.63,3.14,3.42,3.44,3.17
175097,2.18,1.71,1.92,1.97,1.7
175111,3.52,3.03,3.28,3.33,3.03
175124,3.9,3.4,3.7,3.71,3.44
175157,4.15,3.65,3.9,3.94,3.67
175195,2.92,2.46,2.72,2.75,2.44
175213,4.39,3.93,4.2,4.21,3.89
175215,4.61,4.11,4.34,4.38,4.15
175278,2.63,2.18,2.43,2.48,2.12
175361,4.05,3.52,3.8,3.82,3.62
175365,4.17,3.71,3.93,3.97,3.67
175382,3.89,3.44,3.63,3.71,3.36
175384,3.35,2.86,3.16,3.18,2.89
175440,3.62,3.11,3.43,3.43,3.17
175446,3.99,3.51,3.73,3.76,3.54
175454,3.76,3.27,3.59,3.59,3.3
175459,4.48,4.01,4.29,4.29,4.02
175476,3.24,2.78,2.98,3.04,2.73
175518,3.05,2.57,2.81,2.85,2.57
175535,4.63,4.15,4.37,4.43,4.14
175548,2.94,2.46,2.64,2.72,2.43
175613,2.5,2.03,2.3,2.33,2.03
175661,3.44,2.96,3.29,3.28,2.99
175773,4.14,3.65,3.94,3.94,3.69
175874,3.92,3.45,3.77,3.75,3.45
175881,3.9,3.46,3.68,3.73,3.39
175891,4.01,3.6,3.76,3.86,3.43
175895,4.13,3.64,3.94,3.95,3.66
175993,3.22,2.69,2.98,2.99,2.79
176001,3.63,3.2,3.44,3.48,3.12
176012,3.93,3.48,3.73,3.77,3.42
176036,3.2,2.74,3.02,3.04,2.72
176104,2.53,2.09,2.32,2.35,2.03
176112,3.49,3.04,3.3,3.32,2.99
176143,4.66,4.16,4.45,4.46,4.19
176147,3.06,2.57,2.86,2.88,2.58
176153,3.33,2.88,3.1,3.15,2.82
176189,4.01,3.54,3.71,3.8,3.47
176190,3.82,3.35,3.59,3.63,3.32
176233,2.93,2.48,2.67,2.73,2.43
176264,3.69,3.17,3.5,3.5,3.24
176282,2.67,2.15,2.37,2.42,2.2
176283,2.54,2.06,2.34,2.36,2.06
176304,3.03,2.54,2.8,2.83,2.57
176320,3.61,3.21,3.39,3.46,3.06
176333,3.7,3.27,3.47,3.53,3.16
176347,4.04,3.57,3.8,3.85,3.53
176350,3.73,3.24,3.52,3.54,3.26
176358,4.3,3.85,4.06,4.11,3.81
176369,3.84,3.42,3.62,3.68,3.29
176382,3.33,2.9,3.1,3.17,2.79
176391,2.48,2.01,2.16,2.26,1.97
176403,3.07,2.63,2.82,2.89,2.54
176443,3.02,2.58,2.81,2.85,2.52
176445,3.98,3.55,3.7,3.8,3.42
176452,4.18,3.76,3.99,4.03,3.67
176464,4.77,4.31,4.54,4.59,4.27
176499,3.91,3.4,3.77,3.71,3.5
176539,3.45,2.96,3.23,3.27,2.97
176567,4.79,4.34,4.58,4.62,4.3
176570,4.5,4.07,4.2,4.32,3.92
176596,3.6,3.14,3.39,3.41,3.12
176622,4.43,3.91,4.2,4.23,3.97
176641,4.31,3.83,4.1,4.12,3.83
176683,3.09,2.63,2.88,2.9,2.61
176735,4.21,3.72,3.91,4.0,3.7
176751,3.54,3.04,3.36,3.35,3.1
176764,4.15,3.72,3.96,4.0,3.63
176779,2.91,2.41,2.64,2.69,2.44
176805,3.97,3.55,3.7,3.8,3.41
176833,3.16,2.67,2.97,2.99,2.68
176842,3.2,2.72,2.98,3.01,2.73
176848,2.59,2.15,2.39,2.43,2.09
176901,4.59,4.15,4.32,4.42,4.06
176924,4.37,3.89,4.16,4.2,3.88
176925,3.36,2.91,3.17,3.21,2.87
176940,3.27,2.79,3.12,3.1,2.8
176941,3.56,3.1,3.35,3.39,3.07
176944,2.29,1.83,2.06,2.11,1.79
177023,2.74,2.23,2.51,2.53,2.28
177025,3.38,2.9,3.22,3.21,2.91
177056,3.5,3.05,3.27,3.31,3.0
177082,3.83,3.35,3.58,3.63,3.34
177133,2.88,2.41,2.69,2.71,2.41
177134,3.31,2.82,3.1,3.13,2.84
177155,4.11,3.62,3.95,3.94,3.67
177174,3.1,2.64,2.86,2.91,2.58
177179,3.48,3.06,3.29,3.32,2.95
177236,2.77,2.28,2.52,2.58,2.29
177250,4.59,4.18,4.4,4.43,4.07
177274,3.42,2.96,3.24,3.25,2.93
177303,3.53,3.09,3.33,3.38,3.04
177304,3.03,2.56,2.84,2.86,2.53
177334,3.57,3.14,3.41,3.42,3.07
177339,3.2,2.74,2.96,3.01,2.69
177344,2.94,2.47,2.77,2.79,2.46
177350,1.99,1.54,1.79,1.82,1.5
177374,3.27,2.79,3.02,3.07,2.77
177389,3.19,2.74,2.98,3.02,2.7
177396,2.24,1.75,1.96,2.02,1.73
177411,2.79,2.27,2.52,2.57,2.32
177474,3.59,3.11,3.41,3.41,3.13
177482,3.77,3.33,3.59,3.61,3.27
177494,3.6,3.11,3.38,3.41,3.12
177508,2.55,2.05,2.25,2.33,2.05
177550,3.06,2.59,2.92,2.91,2.6
177565,4.76,4.34,4.54,4.58,4.22
177566,3.41,2.94,3.18,3.22,2.9
177578,3.98,3.47,3.8,3.79,3.55
177580,3.7,3.25,3.47,3.53,3.18
177619,3.41,2.97,3.17,3.22,2.89
177633,3.72,3.32,3.49,3.57,3.13
177636,4.23,3.75,4.0,4.05,3.74
177639,3.36,2.88,3.15,3.17,2.9
177651,3.34,2.94,3.14,3.18,2.81
177652,3.58,3.13,3.38,3.4,3.08
177659,3.51,3.01,3.22,3.32,3.0
177661,3.96,3.49,3.73,3.77,3.46
177664,2.6,2.13,2.37,2.41,2.12
177678,3.63,3.03,3.26,3.33,3.24
177684,3.33,2.84,3.13,3.14,2.87
177709,4.25,3.8,4.02,4.07,3.74
177747,2.78,2.33,2.54,2.59,2.26
177768,3.51,3.05,3.33,3.34,3.03
177803,3.85,3.35,3.61,3.66,3.39
177833,3.57,3.13,3.32,3.38,3.04
177862,2.55,2.08,2.32,2.36,2.08
177870,3.11,2.66,2.88,2.93,2.6
177893,4.18,3.66,3.99,3.98,3.75
177902,3.99,3.5,3.77,3.82,3.51
177921,3.09,2.56,2.89,2.88,2.65
177938,3.34,2.87,3.13,3.17,2.86
177952,3.36,2.9,3.2,3.2,2.89
177972,1.95,1.45,1.67,1.72,1.47
177985,3.34,2.83,3.08,3.12,2.86
178054,3.54,3.05,3.34,3.33,3.11
178068,3.38,2.92,3.18,3.21,2.89
178082,2.92,2.47,2.66,2.72,2.4
178085,2.95,2.49,2.68,2.75,2.42
178139,4.18,3.69,3.9,3.95,3.69
178148,3.01,2.56,2.79,2.84,2.5
178185,3.21,2.72,2.98,3.02,2.72
178200,5.02,4.58,4.88,4.9,4.51
178209,4.02,3.54,3.83,3.84,3.56
178239,2.63,2.19,2.4,2.45,2.12
178286,2.09,1.62,1.88,1.91,1.61
178334,3.58,3.11,3.35,3.4,3.11
178358,2.56,2.11,2.32,2.37,2.08
178445,3.54,3.04,3.34,3.34,3.08
178468,3.4,2.95,3.18,3.22,2.89
178474,3.3,2.82,3.09,3.11,2.83
178493,2.67,2.2,2.51,2.5,2.21
178503,3.18,2.74,2.98,3.01,2.69
178510,2.18,1.72,1.97,1.99,1.71
178527,3.82,3.35,3.59,3.63,3.34
178534,3.15,2.67,2.9,2.94,2.65
178547,2.06,1.57,1.82,1.86,1.57
178567,2.56,2.08,2.3,2.35,2.08
178585,3.36,2.9,3.15,3.18,2.87
178588,3.73,3.21,3.5,3.51,3.29
178591,5.04,4.56,4.81,4.86,4.54
178603,3.57,3.11,3.41,3.42,3.08
178605,2.97,2.48,2.77,2.77,2.52
178630,3.8,3.38,3.58,3.64,3.27
178634,3.1,2.63,2.84,2.9,2.58
178681,3.55,3.1,3.25,3.35,3.01
178692,2.72,2.25,2.47,2.53,2.2
178713,3.4,2.94,3.22,3.26,2.9
178722,3.4,2.92,3.19,3.21,2.93
178742,3.81,3.33,3.6,3.62,3.33
178757,4.12,3.68,3.84,3.92,3.59
178761,3.96,3.49,3.77,3.77,3.49
178835,3.71,3.24,3.49,3.52,3.22
178837,3.58,3.05,3.34,3.35,3.15
178848,4.03,3.61,3.81,3.88,3.48
178863,3.7,3.28,3.55,3.59,3.17
178955,4.37,3.88,4.18,4.2,3.89
178977,3.26,2.79,3.03,3.06,2.77
179018,2.56,2.1,2.36,2.38,2.08
179040,3.35,2.86,3.05,3.13,2.84
179050,3.06,2.57,2.83,2.86,2.59
179062,3.86,3.36,3.7,3.69,3.41
179083,4.01,3.55,3.72,3.8,3.49
179096,2.15,1.66,1.93,1.94,1.7
179104,3.39,2.92,3.15,3.2,2.89
179106,2.96,2.45,2.78,2.76,2.51
179157,4.42,4.0,4.17,4.24,3.85
179178,4.16,3.7,4.0,4.01,3.66
179203,4.63,4.13,4.4,4.43,4.16
179206,3.65,3.18,3.45,3.48,3.15
179214,2.49,2.04,2.34,2.35,1.99
179220,3.74,3.25,3.57,3.56,3.29
179245,4.11,3.66,3.87,3.93,3.59
179277,2.71,2.22,2.46,2.5,2.24
179290,2.47,2.0,2.23,2.29,1.98
179309,4.45,4.0,4.21,4.26,3.92
179335,3.83,3.43,3.6,3.69,3.23
179340,2.58,2.1,2.36,2.4,2.09
179405,3.07,2.62,2.85,2.89,2.58
179436,2.42,2.01,2.19,2.25,1.88
179552,3.55,3.19,3.33,3.43,2.92
179559,4.23,3.78,3.99,4.04,3.71
179584,2.82,2.3,2.6,2.61,2.38
179587,3.73,3.28,3.52,3.58,3.2
179644,3.71,3.21,3.56,3.52,3.27
179646,3.28,2.8,3.05,3.1,2.79
179691,3.23,2.74,2.97,3.02,2.77
179715,2.65,2.19,2.43,2.47,2.16
179759,3.94,3.43,3.65,3.71,3.48
179786,4.2,3.83,4.01,4.07,3.61
179822,2.48,1.99,2.25,2.28,2.01
179838,3.7,3.22,3.51,3.52,3.23
179847,3.56,3.09,3.34,3.39,3.04
179872,4.1,3.69,3.86,3.92,3.54
179893,3.73,3.26,3.5,3.54,3.21
179921,1.92,1.44,1.74,1.75,1.44
179922,4.36,3.89,4.13,4.19,3.84
179923,2.38,1.91,2.14,2.2,1.89
179975,3.8,3.34,3.61,3.64,3.31
179997,4.03,3.52,3.84,3.85,3.59
180041,1.97,1.51,1.71,1.77,1.46
180075,3.68,3.25,3.49,3.53,3.16
180078,2.79,2.36,2.56,2.62,2.26
180080,4.18,3.7,3.92,3.98,3.68
180081,4.07,3.5,3.82,3.83,3.65
180097,2.96,2.52,2.74,2.8,2.44
180109,5.05,4.63,4.79,4.9,4.48
180125,4.97,4.5,4.72,4.76,4.45
180135,3.91,3.45,3.68,3.73,3.39
180173,3.14,2.67,2.9,2.94,2.64
180208,3.24,2.78,3.05,3.08,2.76
180216,2.62,2.18,2.43,2.48,2.09
180231,2.54,2.09,2.29,2.35,2.03
180239,2.71,2.21,2.49,2.51,2.25
180240,3.93,3.52,3.77,3.78,3.46
180252,4.34,3.99,4.15,4.22,3.75
180265,3.87,3.37,3.68,3.68,3.4
180293,3.12,2.65,2.87,2.93,2.63
180309,4.12,3.7,3.88,3.97,3.55
180349,3.82,3.3,3.6,3.6,3.38
180365,3.39,2.86,3.14,3.18,2.94
180384,2.44,1.97,2.19,2.25,1.96
180403,3.61,3.11,3.38,3.42,3.14
180422,4.04,3.6,3.86,3.86,3.56
180462,3.82,3.32,3.58,3.61,3.34
180504,3.17,2.73,2.94,3.0,2.64
180525,3.9,3.39,3.74,3.72,3.47
180560,3.75,3.31,3.53,3.57,3.24
180568,3.84,3.35,3.58,3.63,3.35
180640,1.52,1.03,1.26,1.3,1.04
180675,3.93,3.41,3.68,3.67,3.59
180706,3.87,3.42,3.69,3.71,3.36
180710,3.17,2.7,2.99,3.03,2.69
180711,3.27,2.84,3.08,3.12,2.76
180753,3.99,3.48,3.78,3.79,3.54
180754,4.09,3.66,3.83,3.9,3.54
180777,2.87,2.41,2.67,2.7,2.38
180803,4.31,3.79,4.13,4.07,4.0
180836,3.49,3.0,3.24,3.28,3.05
180866,3.58,3.12,3.31,3.39,3.04
180867,2.52,2.05,2.29,2.33,2.03
180904,4.57,4.08,4.39,4.4,4.1
180933,3.19,2.71,2.98,2.99,2.73
180946,3.19,2.78,3.04,3.06,2.67
180960,3.54,3.05,3.34,3.35,3.06
180967,3.53,3.01,3.34,3.34,3.09
180987,4.32,3.84,4.05,4.11,3.83
181004,4.89,4.45,4.71,4.73,4.38
181005,3.16,2.7,2.93,2.97,2.65
181012,3.98,3.48,3.68,3.76,3.5
181020,3.13,2.69,2.92,2.96,2.63
181057,2.98,2.48,2.79,2.8,2.51
181092,3.36,2.88,3.14,3.17,2.9
181093,2.06,1.6,1.82,1.86,1.58
181132,2.71,2.26,2.47,2.52,2.21
181133,4.62,4.13,4.3,4.4,4.11
181151,2.69,2.24,2.51,2.55,2.18
181161,3.66,3.19,3.42,3.49,3.13
181179,2.79,2.34,2.54,2.6,2.25
181181,4.48,4.01,4.23,4.27,3.98
181194,4.53,4.1,4.3,4.36,3.99
181218,2.78,2.29,2.58,2.58,2.32
181239,2.54,2.09,2.28,2.35,2.01
181243,2.96,2.47,2.74,2.77,2.49
181283,2.3,1.84,2.08,2.12,1.82
181301,3.9,3.38,3.61,3.65,3.43
181310,3.03,2.56,2.82,2.86,2.54
181312,3.42,2.92,3.25,3.22,3.0
181333,3.17,2.72,2.96,3.0,2.67
181354,5.18,4.69,4.89,4.98,4.69
181385,3.59,3.09,3.35,3.37,3.13
181388,3.02,2.54,2.79,2.82,2.56
181403,2.24,1.78,2.08,2.08,1.76
181425,3.74,3.3,3.52,3.56,3.23
181461,3.71,3.21,3.48,3.49,3.25
181467,2.38,1.87,2.15,2.17,1.94
181484,3.26,2.79,3.05,3.08,2.78
181542,3.3,2.83,3.02,3.1,2.78
181639,4.38,3.89,4.15,4.19,3.9
181655,3.71,3.19,3.43,3.48,3.26
181673,2.15,1.69,1.92,1.97,1.65
181702,3.04,2.61,2.84,2.87,2.54
181723,3.09,2.61,2.95,2.93,2.64
181752,3.19,2.7,2.93,3.0,2.68
181772,3.65,3.19,3.43,3.48,3.14
181787,3.41,2.92,3.13,3.19,2.93
181824,3.42,2.95,3.21,3.25,2.93
181851,2.95,2.48,2.74,2.75,2.48
181872,3.41,2.98,3.24,3.25,2.9
181902,4.06,3.49,3.83,3.82,3.65
181939,3.57,3.09,3.36,3.38,3.09
181961,3.75,3.27,3.54,3.56,3.27
182011,2.69,2.22,2.5,2.51,2.24
182020,3.28,2.79,3.04,3.1,2.79
182082,4.02,3.54,3.74,3.81,3.51
182083,2.16,1.7,1.94,1.98,1.66
182091,2.62,2.14,2.38,2.41,2.16
182105,5.0,4.58,4.77,4.83,4.47
182152,4.04,3.53,3.87,3.86,3.59
182153,3.92,3.44,3.74,3.75,3.46
182186,2.99,2.53,2.76,2.81,2.49
182218,2.58,2.08,2.32,2.38,2.1
182220,2.83,2.34,2.57,2.61,2.35
182235,2.46,1.99,2.18,2.25,1.95
182250,2.99,2.49,2.83,2.81,2.55
182274,3.13,2.68,2.9,2.94,2.64
182304,3.58,3.13,3.33,3.39,3.06
182319,3.87,3.34,3.58,3.59,3.47
182337,3.4,2.95,3.2,3.24,2.9
182381,3.84,3.31,3.63,3.62,3.41
182383,4.86,4.42,4.69,4.7,4.36
182403,4.63,4.15,4.44,4.43,4.19
182405,3.87,3.44,3.64,3.68,3.36
182465,3.67,3.2,3.41,3.45,3.21
182538,1.72,1.23,1.48,1.51,1.26
182655,3.35,2.84,3.1,3.15,2.86
182681,2.22,1.74,2.02,2.05,1.73
182714,1.39,0.91,1.17,1.2,0.89
182758,2.79,2.32,2.58,2.61,2.28
182796,3.32,2.85,3.1,3.13,2.82
182860,4.56,4.08,4.33,4.37,4.09
182874,2.67,2.15,2.38,2.41,2.24
182881,3.19,2.78,2.98,3.03,2.63
182955,4.04,3.56,3.8,3.85,3.57
182991,3.51,3.09,3.27,3.33,2.98
183023,3.48,3.0,3.21,3.28,2.98
183043,3.1,2.61,2.9,2.92,2.63
183045,2.95,2.44,2.68,2.71,2.52
183053,4.37,3.87,4.05,4.12,3.87
183089,3.05,2.57,2.86,2.87,2.59
183098,3.78,3.28,3.57,3.58,3.32
183119,4.57,4.1,4.31,4.35,4.05
183140,3.73,3.26,3.5,3.54,3.25
183158,4.23,3.78,3.98,4.05,3.72
183176,3.29,2.8,3.04,3.07,2.82
183220,4.71,4.2,4.48,4.49,4.27
183223,4.12,3.64,3.86,3.91,3.62
183248,3.72,3.31,3.49,3.55,3.17
183279,2.33,1.86,2.08,2.14,1.83
183383,3.56,2.99,3.3,3.31,3.16
183386,4.62,4.21,4.42,4.47,4.08
183388,3.76,3.29,3.55,3.58,3.27
183397,3.02,2.58,2.83,2.87,2.52
183409,2.12,1.64,1.9,1.93,1.65
183440,1.97,1.47,1.79,1.79,1.5
183467,2.42,1.94,2.18,2.23,1.93
183591,3.26,2.79,3.01,3.06,2.76
183601,3.12,2.64,2.91,2.92,2.66
183614,4.07,3.63,3.87,3.9,3.56
183624,4.43,3.99,4.16,4.25,3.88
183629,2.29,1.82,2.07,2.1,1.8
183632,3.33,2.85,3.14,3.14,2.88
183640,3.9,3.41,3.68,3.72,3.43
183650,3.4,2.93,3.16,3.2,2.9
183654,3.07,2.56,2.85,2.88,2.61
183730,4.8,4.29,4.61,4.62,4.36
183804,3.03,2.58,2.87,2.89,2.56
183812,4.86,4.47,4.68,4.73,4.29
183862,4.51,4.04,4.27,4.3,4.01
183877,3.22,2.75,3.0,3.03,2.73
183920,3.19,2.69,3.02,3.01,2.74
183925,3.34,2.82,3.11,3.12,2.9
183927,2.91,2.43,2.69,2.72,2.42
183930,4.6,4.07,4.42,4.4,4.19
183949,4.58,4.1,4.41,4.41,4.09
183956,3.27,2.8,3.08,3.09,2.79
183989,3.49,2.94,3.26,3.23,3.12
183995,4.13,3.62,3.91,3.92,3.67
183996,2.24,1.74,2.06,2.06,1.8
183999,3.33,2.84,3.14,3.13,2.89
184013,3.39,2.93,3.17,3.21,2.89
184017,3.73,3.3,3.51,3.57,3.21
184033,4.26,3.79,4.02,4.06,3.78
184099,3.36,2.86,3.12,3.14,2.9
184101,3.56,3.08,3.31,3.34,3.09
184102,4.19,3.71,4.01,4.02,3.72
184136,2.67,2.24,2.51,2.53,2.17
184161,2.63,2.12,2.38,2.41,2.16
184179,3.82,3.3,3.54,3.57,3.39
184201,3.12,2.64,2.9,2.94,2.65
184256,4.24,3.8,4.05,4.07,3.73
184263,2.75,2.27,2.55,2.57,2.27
184267,3.18,2.72,2.93,3.01,2.67
184315,2.97,2.49,2.69,2.75,2.47
184324,2.58,2.14,2.33,2.4,2.03
184334,3.36,2.91,3.17,3.19,2.85
184339,2.84,2.37,2.65,2.67,2.36
184348,5.09,4.56,4.92,4.9,4.66
184381,3.08,2.61,2.87,2.91,2.6
184395,3.29,2.78,3.07,3.09,2.84
184408,4.12,3.67,3.93,3.97,3.62
184417,1.61,1.16,1.39,1.43,1.1
184428,3.76,3.22,3.5,3.52,3.32
184429,2.79,2.32,2.57,2.61,2.3
184479,2.53,2.04,2.32,2.34,2.06
184537,3.1,2.6,2.86,2.89,2.63
184574,2.32,1.82,2.02,2.09,1.84
184609,4.27,3.75,4.08,4.08,3.84
184612,4.22,3.79,4.01,4.06,3.68
184626,4.06,3.59,3.81,3.87,3.56
184702,3.38,2.93,3.18,3.21,2.87
184718,3.71,3.26,3.48,3.52,3.22
184725,3.71,3.28,3.46,3.53,3.17
184748,2.34,1.9,2.14,2.17,1.82
184761,2.87,2.4,2.6,2.69,2.34
184812,3.26,2.8,3.02,3.05,2.77
184856,3.09,2.61,2.82,2.87,2.59
184867,3.45,2.99,3.16,3.24,2.92
184879,3.97,3.5,3.74,3.79,3.48
184907,4.82,4.39,4.61,4.66,4.28
184932,2.88,2.41,2.67,2.7,2.4
184955,4.42,3.91,4.21,4.22,3.97
184956,3.06,2.59,2.83,2.87,2.58
184987,3.85,3.39,3.59,3.66,3.33
184999,3.39,2.93,3.18,3.22,2.89
185018,5.16,4.69,4.98,5.02,4.69
185060,3.84,3.37,3.63,3.68,3.32
185100,3.97,3.47,3.84,3.79,3.52
185168,3.42,2.87,3.14,3.17,2.99
185195,3.32,2.82,3.08,3.12,2.84
185199,3.34,2.88,3.08,3.13,2.86
185237,3.19,2.69,2.94,2.98,2.73
185271,3.25,2.74,3.04,3.07,2.76
185273,2.95,2.47,2.76,2.76,2.51
185313,3.64,3.19,3.4,3.47,3.12
185351,3.24,2.81,3.04,3.08,2.74
185362,5.05,4.61,4.79,4.86,4.52
185484,3.98,3.32,3.47,3.6,3.59
185508,1.92,1.46,1.7,1.72,1.47
185590,3.78,3.26,3.56,3.55,3.38
185597,3.63,3.13,3.4,3.43,3.16
185647,3.57,3.06,3.36,3.35,3.12
185649,3.54,3.07,3.29,3.37,3.02
185653,2.97,2.51,2.71,2.78,2.46
185708,3.91,3.43,3.71,3.73,3.44
185713,3.12,2.66,2.87,2.93,2.63
185740,3.45,3.04,3.22,3.28,2.89
185751,3.27,2.83,3.03,3.09,2.75
185769,3.7,3.22,3.5,3.53,3.21
185788,4.87,4.37,4.68,4.66,4.42
185860,2.0,1.52,1.73,1.79,1.49
185897,3.59,3.13,3.4,3.42,3.09
185898,3.89,3.43,3.68,3.72,3.38
185944,2.94,2.49,2.74,2.78,2.43
185962,3.51,2.97,3.18,3.25,3.05
186120,3.03,2.61,2.79,2.86,2.5
186159,4.9,4.45,4.69,4.74,4.4
186179,4.26,3.78,3.99,4.06,3.77
186204,3.19,2.72,3.0,3.01,2.72
186215,3.43,2.91,3.22,3.22,3.0
186280,4.28,3.72,4.11,4.06,3.89
186345,3.84,3.34,3.6,3.62,3.36
186373,3.64,3.15,3.5,3.47,3.19
186377,3.12,2.68,2.87,2.93,2.59
186444,4.29,3.79,4.07,4.06,3.88
186457,4.02,3.56,3.79,3.8,3.6
186495,4.79,4.32,4.58,4.6,4.29
186545,2.98,2.53,2.82,2.84,2.49
186572,1.71,1.18,1.42,1.46,1.27
186577,3.46,2.96,3.22,3.26,3.0
186592,3.94,3.51,3.71,3.76,3.45
186611,3.75,3.27,3.56,3.58,3.28
186619,3.07,2.6,2.87,2.89,2.61
186623,4.14,3.65,3.96,3.95,3.69
186683,3.35,2.86,3.18,3.18,2.89
186710,3.75,3.33,3.54,3.59,3.22
186721,3.57,3.08,3.35,3.36,3.15
186751,5.44,5.04,5.24,5.3,4.89
186836,4.09,3.68,3.88,3.93,3.55
186876,4.55,4.12,4.26,4.36,3.97
186946,2.83,2.37,2.6,2.62,2.32
186947,3.78,3.29,3.53,3.58,3.31
186959,3.78,3.3,3.62,3.62,3.32
186983,3.44,2.96,3.24,3.27,2.96
187001,3.15,2.7,2.91,2.97,2.63
187026,4.09,3.64,3.83,3.9,3.62
187039,2.87,2.36,2.63,2.65,2.42
187091,3.08,2.6,2.88,2.9,2.62
187109,4.66,4.16,4.54,4.49,4.24
187154,4.1,3.62,3.9,3.91,3.62
187173,2.74,2.28,2.54,2.57,2.24
187245,3.41,2.97,3.16,3.23,2.86
187261,3.29,2.8,3.1,3.11,2.82
187306,3.1,2.62,2.86,2.89,2.61
187310,2.82,2.3,2.64,2.62,2.38
187338,2.4,1.93,2.2,2.23,1.93
187370,2.97,2.53,2.78,2.82,2.45
187407,4.07,3.59,3.86,3.9,3.58
187412,4.24,3.78,4.03,4.06,3.76
187442,3.86,3.38,3.65,3.7,3.38
187463,2.65,2.2,2.44,2.49,2.14
187466,3.22,2.73,3.0,3.04,2.74
187474,3.73,3.25,3.51,3.53,3.25
187487,2.97,2.46,2.77,2.78,2.54
187488,3.86,3.33,3.6,3.62,3.42
187507,3.66,3.21,3.39,3.46,3.12
187524,3.64,3.14,3.33,3.41,3.14
187602,2.39,1.89,2.1,2.16,1.89
187624,3.78,3.3,3.56,3.59,3.3
187676,3.37,2.9,3.13,3.18,2.89
187714,3.92,3.46,3.76,3.78,3.43
187772,4.01,3.55,3.78,3.83,3.49
187926,3.89,3.41,3.65,3.68,3.41
187929,2.58,2.12,2.39,2.4,2.09
187983,2.23,1.77,1.99,2.03,1.73
188007,3.84,3.37,3.63,3.66,3.38
188037,5.33,4.86,5.07,5.13,4.81
188062,3.92,3.42,3.71,3.73,3.45
188078,3.27,2.85,3.04,3.1,2.72
188095,3.64,3.16,3.41,3.44,3.16
188114,3.76,3.31,3.54,3.58,3.24
188149,3.46,3.02,3.23,3.28,2.94
188185,2.95,2.51,2.72,2.77,2.44
188203,1.89,1.45,1.65,1.71,1.35
188213,4.42,3.98,4.17,4.24,3.87
188223,4.63,4.18,4.43,4.44,4.13
188236,4.54,4.1,4.39,4.38,4.06
188250,4.08,3.59,3.88,3.88,3.65
188281,3.32,2.84,3.12,3.15,2.84
188326,3.08,2.51,2.85,2.84,2.67
188370,3.55,3.05,3.35,3.35,3.14
188383,1.97,1.48,1.72,1.77,1.48
188404,3.21,2.73,3.04,3.04,2.75
188406,2.96,2.46,2.78,2.78,2.5
188420,2.34,1.89,2.13,2.17,1.84
188428,4.5,3.98,4.2,4.27,4.04
188440,1.52,1.02,1.26,1.29,1.09
188445,2.37,1.9,2.1,2.17,1.86
188523,4.54,4.15,4.34,4.39,3.97
188524,3.33,2.86,3.12,3.13,2.86
188547,4.08,3.56,3.9,3.89,3.65
188554,4.14,3.68,3.89,3.93,3.66
188565,3.67,3.22,3.45,3.5,3.16
188607,3.32,2.85,3.09,3.13,2.83
188634,2.74,2.26,2.5,2.54,2.27
188671,3.51,3.03,3.35,3.34,3.04
188699,3.36,2.85,3.1,3.15,2.89
188711,3.72,3.22,3.55,3.55,3.27
188712,3.65,3.16,3.44,3.45,3.2
188714,3.86,3.36,3.69,3.69,3.41
188742,3.28,2.84,3.06,3.1,2.76
188842,2.93,2.51,2.72,2.75,2.42
188851,3.77,3.28,3.57,3.59,3.3
188853,3.97,3.57,3.75,3.81,3.43
188878,2.72,2.31,2.52,2.56,2.17
188902,1.94,1.44,1.64,1.71,1.44
188918,2.81,2.32,2.52,2.58,2.32
188919,4.43,3.99,4.2,4.25,3.9
188944,3.41,3.03,3.26,3.31,2.86
188962,4.21,3.74,3.99,4.03,3.72
188964,4.2,3.72,3.96,4.0,3.72
